group_type,group,keyword,tfidf_score
domain,"일자리,일자리 > 재직자,권익보호",교육,0.045831
domain,"일자리,일자리 > 재직자,권익보호",가격,0.0
domain,"일자리,일자리 > 재직자,권익보호",가공,0.0
domain,"일자리,일자리 > 재직자,권익보호",가공업,0.0
domain,"일자리,일자리 > 재직자,권익보호",가구,0.0
domain,"일자리,일자리 > 재직자,권익보호",가능성,0.0
domain,"일자리,일자리 > 재직자,권익보호",가사,0.0
domain,"일자리,일자리 > 재직자,권익보호",가산,0.0
domain,"일자리,일자리 > 재직자,권익보호",가상,0.0
domain,"일자리,일자리 > 재직자,권익보호",가속,0.0
domain,"일자리,일자리 > 재직자,권익보호",가스,0.0
domain,"일자리,일자리 > 재직자,권익보호",가압류,0.0
domain,"일자리,일자리 > 재직자,권익보호",가야,0.0
domain,"일자리,일자리 > 재직자,권익보호",가이드,0.0
domain,"일자리,일자리 > 재직자,권익보호",가이드라인,0.0
domain,"일자리,일자리 > 재직자,권익보호",가입,0.0
domain,"일자리,일자리 > 재직자,권익보호",가입자,0.0
domain,"일자리,일자리 > 재직자,권익보호",가장,0.0
domain,"일자리,일자리 > 재직자,권익보호",가점,0.0
domain,"일자리,일자리 > 재직자,권익보호",가정,0.0
domain,"일자리,일자리 > 재직자,권익보호",가정위탁,0.0
domain,"일자리,일자리 > 재직자,권익보호",가지,0.0
domain,"일자리,일자리 > 재직자,권익보호",가처분,0.0
domain,"일자리,일자리 > 재직자,권익보호",가치,0.0
domain,"일자리,일자리 > 재직자,권익보호",가치관,0.0
domain,"일자리,일자리 > 재직자,권익보호",각종,0.0
domain,"일자리,일자리 > 재직자,권익보호",간담,0.0
domain,"일자리,일자리 > 재직자,권익보호",간반,0.0
domain,"일자리,일자리 > 재직자,취업",번호,0.261942
domain,"일자리,일자리 > 재직자,취업",요원,0.259352
domain,"일자리,일자리 > 재직자,취업",인부,0.254762
domain,"일자리,일자리 > 재직자,취업",공기업,0.244144
domain,"일자리,일자리 > 재직자,취업",보험료,0.229235
domain,"일자리,일자리 > 재직자,취업",평균,0.218706
domain,"일자리,일자리 > 재직자,취업",근로,0.206008
domain,"일자리,일자리 > 재직자,취업",공공기관,0.205193
domain,"일자리,일자리 > 재직자,취업",진주시,0.205193
domain,"일자리,일자리 > 재직자,취업",근무,0.197755
domain,"일자리,일자리 > 재직자,취업",업체,0.196527
domain,"일자리,일자리 > 재직자,취업",소상,0.193937
domain,"일자리,일자리 > 재직자,취업",급여,0.184556
domain,"일자리,일자리 > 재직자,취업",원금,0.182235
domain,"일자리,일자리 > 재직자,취업",충족,0.180961
domain,"일자리,일자리 > 재직자,취업",제외,0.17991
domain,"일자리,일자리 > 재직자,취업",재직,0.178237
domain,"일자리,일자리 > 재직자,취업",건강,0.176807
domain,"일자리,일자리 > 재직자,취업",공인,0.175891
domain,"일자리,일자리 > 재직자,취업",중인,0.17289
domain,"일자리,일자리 > 재직자,취업",중소기업,0.158093
domain,"일자리,일자리 > 재직자,취업",아래,0.143843
domain,"일자리,일자리 > 재직자,취업",개월,0.143588
domain,"일자리,일자리 > 재직자,취업",사회,0.139957
domain,"일자리,일자리 > 재직자,취업",복지,0.129235
domain,"일자리,일자리 > 재직자,취업",취업,0.118698
domain,"일자리,일자리 > 재직자,취업",자격,0.117617
domain,"일자리,일자리 > 재직자,취업",청년,0.079964
domain,"일자리,일자리 > 재직자,취업",근로자,0.063964
domain,"일자리,일자리 > 재직자,취업",가격,0.0
domain,"일자리,일자리 > 재직자,취업",가공,0.0
domain,"일자리,일자리 > 재직자,취업",가공업,0.0
domain,"일자리,일자리 > 재직자,취업",가구,0.0
domain,"일자리,일자리 > 재직자,취업",가능성,0.0
domain,"일자리,일자리 > 재직자,취업",가사,0.0
domain,"일자리,일자리 > 재직자,취업",가산,0.0
domain,"일자리,일자리 > 재직자,취업",가상,0.0
domain,"일자리,일자리 > 재직자,취업",가속,0.0
domain,"일자리,일자리 > 재직자,취업",가스,0.0
domain,"일자리,일자리 > 재직자,취업",가압류,0.0
domain,"일자리,일자리 > 재직자,취업",가야,0.0
domain,"일자리,일자리 > 재직자,취업",가이드,0.0
domain,"일자리,일자리 > 재직자,취업",가이드라인,0.0
domain,"일자리,일자리 > 재직자,취업",가입,0.0
domain,"일자리,일자리 > 재직자,취업",가입자,0.0
domain,"일자리,일자리 > 재직자,취업",가장,0.0
domain,"일자리,일자리 > 재직자,취업",가점,0.0
domain,"일자리,일자리 > 재직자,취업",가정,0.0
domain,"일자리,일자리 > 재직자,취업",가정위탁,0.0
domain,"일자리,일자리 > 재직자,취업",가족,0.0
domain,"일자리,일자리 > 재직자,취업",가지,0.0
domain,"일자리,일자리 > 재직자,취업",가처분,0.0
domain,"일자리,일자리 > 재직자,취업",가치,0.0
domain,"일자리,일자리 > 재직자,취업",가치관,0.0
domain,"일자리,일자리 > 재직자,취업",각종,0.0
domain,"일자리,일자리 > 재직자,취업",간담,0.0
domain,"일자리,일자리 > 재직자,취업",간반,0.0
domain,"일자리,일자리 > 재직자,취업",간의,0.0
domain,"일자리,일자리 > 재직자,취업",간호,0.0
domain,"일자리,일자리 > 재직자,취업",간호조무사,0.0
domain,"일자리,일자리 > 재직자,취업",간호학,0.0
domain,"일자리,일자리 > 재직자,취업",감성,0.0
domain,"일자리,일자리 > 재직자,취업",감소,0.0
domain,"일자리,일자리 > 재직자,취업",갑자기,0.0
domain,"일자리,일자리 > 재직자,취업",강남,0.0
domain,"일자리,일자리 > 재직자,취업",강남구,0.0
domain,"일자리,일자리 > 재직자,취업",강동,0.0
domain,"일자리,일자리 > 재직자,취업",강동구,0.0
domain,"일자리,일자리 > 재직자,취업",강릉,0.0
domain,"일자리,일자리 > 재직자,취업",강릉시,0.0
domain,"일자리,일자리 > 재직자,취업",강림,0.0
domain,"일자리,일자리 > 재직자,취업",강북,0.0
domain,"일자리,일자리 > 재직자,취업",강북구,0.0
domain,"일자리,일자리 > 재직자,취업",강사,0.0
domain,"일자리,일자리 > 재직자,취업",강서구,0.0
domain,"일자리,일자리 > 재직자,취업",강소기업,0.0
domain,"일자리,일자리 > 재직자,취업",강연,0.0
domain,"일자리,일자리 > 재직자,취업",강원,0.0
domain,"일자리,일자리 > 재직자,취업",강원도,0.0
domain,"일자리,일자리 > 재직자,취업",강의,0.0
domain,"일자리,일자리 > 창업,취업",자영,0.248339
domain,"일자리,일자리 > 창업,취업",출금,0.248339
domain,"일자리,일자리 > 창업,취업",브릿지,0.230416
domain,"일자리,일자리 > 창업,취업",일시,0.226323
domain,"일자리,일자리 > 창업,취업",실패,0.218609
domain,"일자리,일자리 > 창업,취업",의무,0.218609
domain,"일자리,일자리 > 창업,취업",폐업,0.212571
domain,"일자리,일자리 > 창업,취업",상환,0.211062
domain,"일자리,일자리 > 창업,취업",보장,0.209629
domain,"일자리,일자리 > 창업,취업",지점,0.20761
domain,"일자리,일자리 > 창업,취업",전액,0.202303
domain,"일자리,일자리 > 창업,취업",기존,0.192831
domain,"일자리,일자리 > 창업,취업",보증,0.187932
domain,"일자리,일자리 > 창업,취업",업체,0.184324
domain,"일자리,일자리 > 창업,취업",신용,0.180879
domain,"일자리,일자리 > 창업,취업",완화,0.178037
domain,"일자리,일자리 > 창업,취업",유도,0.175458
domain,"일자리,일자리 > 창업,취업",업자,0.173286
domain,"일자리,일자리 > 창업,취업",지속,0.173286
domain,"일자리,일자리 > 창업,취업",제주,0.171271
domain,"일자리,일자리 > 창업,취업",드림,0.166866
domain,"일자리,일자리 > 창업,취업",재단,0.164411
domain,"일자리,일자리 > 창업,취업",이용,0.158795
domain,"일자리,일자리 > 창업,취업",부담,0.155494
domain,"일자리,일자리 > 창업,취업",기회,0.148432
domain,"일자리,일자리 > 창업,취업",강화,0.127302
domain,"일자리,일자리 > 창업,취업",일자리,0.121926
domain,"일자리,일자리 > 창업,취업",정책,0.103028
domain,"일자리,일자리 > 창업,취업",가격,0.0
domain,"일자리,일자리 > 창업,취업",가공,0.0
domain,"일자리,일자리 > 창업,취업",가공업,0.0
domain,"일자리,일자리 > 창업,취업",가구,0.0
domain,"일자리,일자리 > 창업,취업",가능성,0.0
domain,"일자리,일자리 > 창업,취업",가사,0.0
domain,"일자리,일자리 > 창업,취업",가산,0.0
domain,"일자리,일자리 > 창업,취업",가상,0.0
domain,"일자리,일자리 > 창업,취업",가속,0.0
domain,"일자리,일자리 > 창업,취업",가스,0.0
domain,"일자리,일자리 > 창업,취업",가압류,0.0
domain,"일자리,일자리 > 창업,취업",가야,0.0
domain,"일자리,일자리 > 창업,취업",가이드,0.0
domain,"일자리,일자리 > 창업,취업",가이드라인,0.0
domain,"일자리,일자리 > 창업,취업",가입,0.0
domain,"일자리,일자리 > 창업,취업",가입자,0.0
domain,"일자리,일자리 > 창업,취업",가장,0.0
domain,"일자리,일자리 > 창업,취업",가점,0.0
domain,"일자리,일자리 > 창업,취업",가정,0.0
domain,"일자리,일자리 > 창업,취업",가정위탁,0.0
domain,"일자리,일자리 > 창업,취업",가족,0.0
domain,"일자리,일자리 > 창업,취업",가지,0.0
domain,"일자리,일자리 > 창업,취업",가처분,0.0
domain,"일자리,일자리 > 창업,취업",가치,0.0
domain,"일자리,일자리 > 창업,취업",가치관,0.0
domain,"일자리,일자리 > 창업,취업",각종,0.0
domain,"일자리,일자리 > 창업,취업",간담,0.0
domain,"일자리,일자리 > 창업,취업",간반,0.0
domain,"일자리,일자리 > 창업,취업",간의,0.0
domain,"일자리,일자리 > 창업,취업",간호,0.0
domain,"일자리,일자리 > 창업,취업",간호조무사,0.0
domain,"일자리,일자리 > 창업,취업",간호학,0.0
domain,"일자리,일자리 > 창업,취업",감성,0.0
domain,"일자리,일자리 > 창업,취업",감소,0.0
domain,"일자리,일자리 > 창업,취업",갑자기,0.0
domain,"일자리,일자리 > 창업,취업",강남,0.0
domain,"일자리,일자리 > 창업,취업",강남구,0.0
domain,"일자리,일자리 > 창업,취업",강동,0.0
domain,"일자리,일자리 > 창업,취업",강동구,0.0
domain,"일자리,일자리 > 창업,취업",강릉,0.0
domain,"일자리,일자리 > 창업,취업",강릉시,0.0
domain,"일자리,일자리 > 창업,취업",강림,0.0
domain,"일자리,일자리 > 창업,취업",강북,0.0
domain,"일자리,일자리 > 창업,취업",강북구,0.0
domain,"일자리,일자리 > 창업,취업",강사,0.0
domain,"일자리,일자리 > 창업,취업",강서구,0.0
domain,"일자리,일자리 > 창업,취업",강소기업,0.0
domain,"일자리,일자리 > 창업,취업",강연,0.0
domain,"일자리,일자리 > 창업,취업",강원,0.0
domain,"일자리,일자리 > 창업,취업",강원도,0.0
domain,"일자리,일자리 > 창업,취업",강의,0.0
domain,"일자리,일자리 > 창업,취업",강점,0.0
domain,"일자리,일자리 > 취업,창업",청년,0.088665
domain,"일자리,일자리 > 취업,창업",분야,0.087578
domain,"일자리,일자리 > 취업,창업",김천시,0.080537
domain,"일자리,일자리 > 취업,창업",아이디어,0.074146
domain,"일자리,일자리 > 취업,창업",일자리,0.073374
domain,"일자리,일자리 > 취업,창업",이스터,0.073026
domain,"일자리,일자리 > 취업,창업",실증,0.072122
domain,"일자리,일자리 > 취업,창업",창업,0.072039
domain,"일자리,일자리 > 취업,창업",상금,0.071409
domain,"일자리,일자리 > 취업,창업",시상,0.071409
domain,"일자리,일자리 > 취업,창업",임업,0.06958
domain,"일자리,일자리 > 취업,창업",제한,0.069306
domain,"일자리,일자리 > 취업,창업",방법,0.069141
domain,"일자리,일자리 > 취업,창업",점포,0.068861
domain,"일자리,일자리 > 취업,창업",모빌리티,0.068543
domain,"일자리,일자리 > 취업,창업",취업,0.066996
domain,"일자리,일자리 > 취업,창업",의거,0.066653
domain,"일자리,일자리 > 취업,창업",임대료,0.066101
domain,"일자리,일자리 > 취업,창업",강연,0.064567
domain,"일자리,일자리 > 취업,창업",임팩트,0.063629
domain,"일자리,일자리 > 취업,창업",구체화,0.062991
domain,"일자리,일자리 > 취업,창업",함양,0.062176
domain,"일자리,일자리 > 취업,창업",정책,0.062001
domain,"일자리,일자리 > 취업,창업",성북구,0.061865
domain,"일자리,일자리 > 취업,창업",산림,0.061747
domain,"일자리,일자리 > 취업,창업",어학,0.060035
domain,"일자리,일자리 > 취업,창업",실비,0.059445
domain,"일자리,일자리 > 취업,창업",사전,0.059191
domain,"일자리,일자리 > 취업,창업",방문,0.058586
domain,"일자리,일자리 > 취업,창업",각종,0.058033
domain,"일자리,일자리 > 취업,창업",관광,0.057224
domain,"일자리,일자리 > 취업,창업",자동차,0.057021
domain,"일자리,일자리 > 취업,창업",비용,0.056468
domain,"일자리,일자리 > 취업,창업",한도,0.055723
domain,"일자리,일자리 > 취업,창업",공모전,0.055458
domain,"일자리,일자리 > 취업,창업",전공,0.055316
domain,"일자리,일자리 > 취업,창업",연령,0.055178
domain,"일자리,일자리 > 취업,창업",응시,0.054824
domain,"일자리,일자리 > 취업,창업",지자체,0.054824
domain,"일자리,일자리 > 취업,창업",정신,0.054287
domain,"일자리,일자리 > 취업,창업",백만원,0.054073
domain,"일자리,일자리 > 취업,창업",공모,0.053947
domain,"일자리,일자리 > 취업,창업",기업가,0.052715
domain,"일자리,일자리 > 취업,창업",조례,0.052611
domain,"일자리,일자리 > 취업,창업",서울특별시,0.052452
domain,"일자리,일자리 > 취업,창업",출처,0.052102
